rosbagTimestamp,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um
9.86117744446,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.86648082733,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.8722486496,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.87748670578,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.88432359695,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.88928723335,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.89483499527,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.90158724785,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.908390522,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.91301608086,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.91838908195,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
9.9340262413,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.93845081329,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.94435310364,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.94975996017,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.95572209358,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.96107578278,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.96673297882,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.97209453583,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.97766184807,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.98214316368,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.98737454414,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
9.99460959435,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0002093315,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0052382946,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0105733871,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0153741837,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0216708183,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0288960934,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0346548557,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0397939682,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0455653667,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0509376526,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0573167801,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0638101101,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0688762665,"""mode_r""","""Hard Puff""",0.0221439861923,"""Hard Puff""",False,True
10.0809860229,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
10.0864951611,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
10.093734026,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
10.1004390717,"""mode_r""","""Hard Puff""",0.062339936163,"""Hard Puff""",True,False
